RegName,energy_cost,weight,aagph1819
Highland,5987.532484254795,428.59,
Aberdeen City,1954.2060000000001,362.43,
East Lothian,1705.3560000000002,178.71,
South Lanarkshire,8286.834567888523,472.27,
Orkney Islands,4332.804032632054,43.74,
Shetland Islands,6199.580228294699,35.94,
Argyll and Bute,2403.204889581853,183.25,
Scottish Borders,8293.067583848124,295.24,
Aberdeenshire,5596.6388836990145,457.55,
Shetland Islands,4592.514388294699,39.37,
West Dunbartonshire,1993.6440000000002,186.47,
South Lanarkshire,1477.1645678885245,390.8,
Highland,2576.3344842547945,506.24,
East Lothian,1981.926,207.83,
Inverclyde,4254.4619999999995,163.99,
Shetland Islands,6727.772228294698,36.07,
Orkney Islands,1729.6440326320546,48.25,
Glasgow City,1476.54,439.64,
East Ayrshire,4067.1,181.46,
Highland,2479.818484254795,381.54,
Aberdeen City,1229.2576199999999,419.71,
Aberdeenshire,6040.158883699014,386.89,
Argyll and Bute,1493.4848895818534,197.22,
Aberdeenshire,8314.962883699014,454.17,
Orkney Islands,7896.336032632055,47.24,
Inverclyde,5789.394,175.14,
Angus,6417.3447476129195,270.6,
Na h-Eileanan Siar,8336.991293978192,46.4,
Perth and Kinross,8288.948767851674,308.1,
Na h-Eileanan Siar,4889.253293978193,43.9,
Dumfries and Galloway,2032.6663044799525,243.2,
Highland,6400.560484254795,418.27,
Aberdeen City,2096.712,362.43,
Orkney Islands,2407.398032632055,47.06,
Shetland Islands,4465.316228294699,38.67,
"Edinburgh, City of",2809.9152016952607,452.69,
Falkirk,1009.3690999999999,300.94,
Midlothian,3998.934,132.83,
Scottish Borders,8293.067583848124,295.24,
Na h-Eileanan Siar,2627.931293978192,52.64,
Highland,8295.852484254794,428.59,
Shetland Islands,6926.5644282947,38.02,
Scottish Borders,2518.8655838481254,281.8,
Na h-Eileanan Siar,5110.131293978193,46.1,
Highland,4078.2544842547945,365.1,
Dundee City,4913.946,235.76,
Glasgow City,1476.54,398.5,
Orkney Islands,1679.748032632055,49.45,
Fife,1476.8340695672823,517.56,
Angus,3876.5547476129195,244.38,
Aberdeen City,1009.3690999999999,419.71,
Angus,3584.9907476129197,326.31,
Orkney Islands,4438.1400326320545,47.24,
Orkney Islands,5535.222032632055,42.41,
Aberdeenshire,4971.804883699015,465.63,
East Ayrshire,1476.54,205.64,
East Renfrewshire,1009.3690999999999,251.28,
Stirling,1761.3194029284634,200.12,
Highland,3717.2644842547948,392.71,
Scottish Borders,8293.067583848124,295.24,
Glasgow City,1476.54,503.44,
Clackmannanshire,1476.54,106.73,
North Ayrshire,8286.21,273.15,
South Ayrshire,4640.913978082893,208.07,
Highland,3260.1364842547946,392.71,
Glasgow City,3419.838,375.68,
Aberdeenshire,5411.418883699015,451.07,
Highland,2517.1144842547947,425.67,
Perth and Kinross,3551.096767851675,247.01,
Highland,3811.5124842547943,343.61,
Shetland Islands,3377.558228294699,35.94,
Angus,4908.620747612919,224.84,
Orkney Islands,4659.018032632054,42.53,
South Lanarkshire,3795.8165678885243,392.24,
Scottish Borders,3966.983583848126,315.53,
Argyll and Bute,5326.908889581853,155.16,
Glasgow City,2191.59,398.5,
Shetland Islands,2915.264228294699,39.8,
Aberdeenshire,1808.3228836990138,455.67,
Shetland Islands,2778.050228294699,38.55,
North Ayrshire,1476.54,261.69,
Orkney Islands,3497.9280326320554,49.45,
Dumfries and Galloway,3442.1023044799526,259.74,
Angus,7675.58074761292,245.28,
Na h-Eileanan Siar,7401.441293978192,47.89,
Shetland Islands,2736.672748294699,38.31,
Glasgow City,1488.5100000000002,375.68,
Dumfries and Galloway,2516.1283044799525,243.2,
Angus,8288.822747612918,263.94,
