RegName,energy_cost,weight,aagph1819
Orkney Islands,4868.124200000001,47.24,
Moray,740.21272,270.17,
Argyll and Bute,4612.298000000001,173.86,
Na h-Eileanan Siar,2048.8238,52.83,
Clackmannanshire,4935.168800000001,101.34,
Na h-Eileanan Siar,2406.1094000000003,50.85,
Shetland Islands,4194.036800000001,36.07,
Dumfries and Galloway,3621.6944,290.63,
Dumfries and Galloway,2752.2566,240.49,
Perth and Kinross,1732.4504000000002,283.12,
Argyll and Bute,2102.6594,168.65,
West Lothian,1707.6746000000003,304.17,
Argyll and Bute,1640.7728000000002,186.74,
Na h-Eileanan Siar,3139.6016,47.89,
Na h-Eileanan Siar,1550.9516,43.73,
Dundee City,1215.8000000000002,325.71,
Midlothian,2771.1062,137.5,
Aberdeenshire,2370.1238000000003,425.24,
Shetland Islands,3446.1932,39.8,
Dumfries and Galloway,1897.4558000000002,220.45,
Na h-Eileanan Siar,1357.172,55.48,
South Ayrshire,1714.2434000000003,183.09,
Perth and Kinross,829.756,244.96,
Shetland Islands,1366.6052,40.91,
Renfrewshire,2042.1836000000003,405.59,
Scottish Borders,3318.887,294.15,
Aberdeenshire,1216.1570000000002,467.89,
Na h-Eileanan Siar,1513.538,47.71,
Dumfries and Galloway,1859.471,264.48,
Dumfries and Galloway,4887.973400000001,259.74,
Falkirk,2378.906,324.87,
Scottish Borders,4306.2062000000005,295.24,
Shetland Islands,2201.6198000000004,34.85,
Glasgow City,1215.8000000000002,461.49,
Na h-Eileanan Siar,5074.613000000001,45.14,
Shetland Islands,2420.6036000000004,39.8,
East Lothian,4460.573,174.49,
Glasgow City,1215.8000000000002,365.29,
Argyll and Bute,2610.1706,159.58,
Dumfries and Galloway,3374.0078000000003,277.59,
Argyll and Bute,3561.5042,155.16,
Dumfries and Galloway,1866.8252000000002,277.59,
South Ayrshire,1775.7188,203.35,
Argyll and Bute,1370.2382,202.83,
Na h-Eileanan Siar,4258.868,43.9,
Argyll and Bute,2204.6186000000002,156.54,
Stirling,1215.8000000000002,134.94,
Na h-Eileanan Siar,5074.613000000001,47.89,
Na h-Eileanan Siar,3043.7114,43.9,
Argyll and Bute,2639.516,158.99,
"Edinburgh, City of",1434.284,385.64,
Midlothian,1468.28696,129.63,
Highland,5074.613000000001,385.89,
Na h-Eileanan Siar,4910.321600000001,47.89,
Aberdeen City,1215.8000000000002,419.71,
Highland,5071.614200000001,398.29,
North Ayrshire,3483.107,324.45,
Shetland Islands,2818.016,35.71,
Dumfries and Galloway,3026.0042,259.74,
Dumfries and Galloway,3428.9144,297.97,
Glasgow City,1762.0100000000002,474.61,
Glasgow City,1564.8031999999998,409.01,
