RegName,energy_cost,weight
East,1835.6726489321845,640.0
South East,2684.801198950918,1000.0
London,1915.9814930123175,2004.0
East,2505.708233420757,1295.0
North West,2762.5968902210566,442.0
East,1814.1217871862123,798.0
London,1526.6565192956166,9661.0
Yorkshire and the Humber,2309.7053109778944,508.0
East Midlands,2892.3874054729695,2920.0
Yorkshire and the Humber,2358.0387504683404,919.0
South West,2133.7535406519296,1655.0
East,3368.00278101809,2234.0
Yorkshire and the Humber,2710.1577276133385,1555.0
South East,2268.002257399775,4930.0
South East,1219.6944815894985,509.0
South West,1082.3377768912183,693.0
South East,5438.778014061903,2152.0
West Midlands,4654.687347623822,1872.0
South West,3343.100196702885,1654.0
Yorkshire and the Humber,1398.2856852111718,631.0
South East,1116.0410159392427,754.0
South West,2141.869370550768,574.0
East,3365.946264978892,1453.0
East,2797.798773545041,2552.0
West Midlands,4337.076738472096,2758.0
West Midlands,1887.1486886474336,670.0
North West,2461.5494660921695,897.0
South East,2409.439022105658,978.0
West Midlands,1873.2516860247283,534.0
London,1546.2277193421364,727.0
East,1724.403400149869,535.0
Yorkshire and the Humber,2591.0673660547022,645.0
West Midlands,2357.7789246908956,559.0
London,1482.0972671267718,1821.0
East,2013.5523967833524,577.0
South East,5164.738936125704,1483.0
North East,1594.5220554141388,318.0
South East,4796.436511802173,2258.0
South East,1455.934647808168,597.0
East,4339.451198789089,3866.0
London,2222.3556856500563,719.0
South West,2606.427238666167,787.0
North East,3690.3054069962245,4365.0
London,2398.443017065436,715.0
East,1835.3635818658674,2259.0
Yorkshire and the Humber,3582.450310372864,1770.0
East,1846.9200474291588,698.0
Yorkshire and the Humber,3005.3778449358542,1009.0
London,1304.2276778120045,365.0
London,1224.4588843662998,4009.0
East,2829.3236605470215,1546.0
South West,8960.61904739016,1801.0
South West,3456.0186586736604,1460.0
South West,3848.414630947921,1985.0
South West,4136.305545147996,853.0
East,6129.794660211337,2660.0
London,3132.2606781566137,2693.0
North East,2295.817103784189,2315.0
London,2143.1602285500194,909.0
London,1553.8740914200075,1178.0
North West,2670.7239602847512,633.0
East Midlands,2274.8170569501685,2077.0
London,2139.4279224428624,1547.0
South West,2798.2652678905956,1188.0
North West,1779.4427155980088,2460.0
West Midlands,1286.0895747470963,483.0
West Midlands,4264.112270513301,619.0
South East,7915.781979671861,2027.0
South East,1766.0827557137504,531.0
North West,2615.544436118397,2327.0
South East,6312.088777228038,3042.0
Yorkshire and the Humber,3424.9127551828387,1276.0
East,4471.571777819408,4746.0
Yorkshire and the Humber,2477.353671787186,1865.0
North East,2122.2409235668797,534.0
London,965.013291494942,3884.0
South East,2995.8269576620455,677.0
East Midlands,3893.2629542899963,2498.0
London,1678.7224327411932,3640.0
South West,2449.3659610340956,960.0
East,2389.43138816036,465.0
South West,2158.115876732859,861.0
South East,1500.1390221056577,404.0
London,3090.332090670663,1468.0
South West,3457.9194853940794,1167.0
London,1329.8750468340204,2344.0
West Midlands,7629.53335518921,2568.0
London,3862.2554046459354,2122.0
East,1878.6908205320346,683.0
East,3062.882112337308,1710.0
South West,1829.2656757296072,729.0
West Midlands,1263.059441864415,1125.0
London,2552.5451760959163,708.0
East,1436.9945646497622,539.0
Yorkshire and the Humber,2072.39597227426,1986.0
East Midlands,2846.2873829149494,772.0
East Midlands,2400.636829329571,1432.0
South West,2821.4686715367616,1568.0
East Midlands,2702.9169454106086,1358.0
South West,1689.13506931435,895.0
East,2144.3890127388536,495.0
North West,3544.7949231922066,577.0
South West,3479.811427500937,1580.0
East Midlands,5029.338699725841,1240.0
West Midlands,3591.9723960284755,1599.0
South West,3358.2878325215443,922.0
South East,1722.2011052828775,1393.0
South East,2162.106800299738,779.0
North West,3052.561905207943,2727.0
South West,2851.1702125819247,14519.0
East,1650.1691925814912,1592.0
South West,1865.9933121019108,2654.0
East,2549.5826642818024,1644.0
South West,3810.0789715249166,500.0
East,2521.431584906897,2332.0
North West,1178.5493255901088,462.0
London,1118.9863476599676,1408.0
South East,3372.0059010865493,912.0
East Midlands,2247.3569876358188,6680.0
Yorkshire and the Humber,3118.650311345071,4653.0
London,3000.5539996253283,676.0
South West,1646.3191832146872,686.0
East Midlands,4114.954357729031,1752.0
South East,3114.3028381416266,1437.0
East,2678.759123412055,2497.0
North West,1916.3210753091048,3017.0
South East,1655.3048295165445,1275.0
North West,1131.975820893697,415.0
South East,1617.6127856875235,1052.0
North West,2331.255901086549,410.0
South West,2898.8162168953722,3580.0
North West,2343.3544866991383,2529.0
West Midlands,1836.939968971646,553.0
East,1611.4997845450175,1837.0
North West,1557.6888254027726,526.0
East Midlands,3364.57375510402,4032.0
London,1139.701554474229,1331.0
London,1636.7670101161484,1139.0
South East,8895.638723334394,2132.0
London,1902.096227990169,1586.0
London,1509.7145172366058,4369.0
East,2305.571747416439,2533.0
London,1901.2403211320345,1118.0
North East,2555.8234170101164,912.0
South East,4128.57342637692,1650.0
West Midlands,3962.2962169184866,1878.0
Yorkshire and the Humber,2799.7861558636196,925.0
Yorkshire and the Humber,3635.8106313225935,1505.0
Yorkshire and the Humber,1470.7454571000374,1861.0
North East,2004.8251686024728,1848.0
Yorkshire and the Humber,1719.317675159236,2993.0
London,1432.460462693139,448.0
Yorkshire and the Humber,3258.859610340952,1048.0
Yorkshire and the Humber,2253.661521168977,536.0
South East,3595.5592120526117,2470.0
South East,3232.161521168977,712.0
East,1954.4593199700264,845.0
South West,4684.956048881994,2001.0
Yorkshire and the Humber,1450.3445953540654,426.0
South West,4001.1061113081114,2362.0
North West,2923.5176002248036,823.0
North East,2200.670906706632,3268.0
East Midlands,4908.369117647059,686.0
Yorkshire and the Humber,1539.2659543077402,433.0
East,2693.5281058498012,2485.0
West Midlands,2514.1602004496067,492.0
East,3114.1517703259647,2912.0
South East,4297.596550122858,2089.0
South East,2336.504430498314,699.0
West Midlands,3465.130610715624,871.0
East,2251.0834769576622,939.0
Yorkshire and the Humber,3756.7222836268265,3963.0
South West,2899.9481653761895,1543.0
Yorkshire and the Humber,2193.0315099288127,266.0
East,2120.7163957434873,674.0
South West,6143.4740854095535,579.0
North West,2548.79527193161,1313.0
East,2155.798997751967,1236.0
North West,2142.2313413263396,865.0
West Midlands,1850.9856125889846,1063.0
South East,1455.5373089880845,606.0
South East,4940.377527167193,2187.0
West Midlands,1428.9971337579618,691.0
London,1842.2541866674578,623.0
East,3400.8064713083836,1289.0
East Midlands,4666.705385912327,3785.0
North West,2662.5213563132256,3559.0
South East,2550.245307231173,1968.0
North West,1629.6938553765458,674.0
West Midlands,1821.3083739228175,4080.0
South East,2908.829674035219,1710.0
North East,1702.5187787514792,656.0
South West,2494.8938596986277,2395.0
East Midlands,1558.0879305771118,662.0
North West,4640.823490283467,937.0
London,1860.9974548136474,1171.0
South West,3345.4429093293365,4392.0
East,2536.946021693571,1854.0
Yorkshire and the Humber,1355.2072053327906,673.0
North East,1312.6942019482954,476.0
London,1433.7481257815805,1310.0
North West,1752.9418508804797,979.0
West Midlands,1664.7814162607717,2208.0
North East,2019.3782221805923,592.0
London,3154.166270138629,759.0
South East,1871.0492693892847,3368.0
North East,2376.198159143315,733.0
East,2618.686949982244,1993.0
South East,1777.6920663169726,1348.0
East Midlands,2785.773192206819,1111.0
North West,2055.752388535032,614.0
East,2538.017992395986,2516.0
West Midlands,1381.0315286624204,1305.0
London,2281.2792618958415,5918.0
East Midlands,1173.2975489811543,433.0
London,3178.7561258898463,458.0
East Midlands,1790.167159985013,1700.0
London,1189.6940986999325,1051.0
South West,1596.4484638441363,792.0
South East,2118.804552266766,739.0
London,1645.7549190981913,603.0
London,1782.2643874110154,1026.0
South West,1893.6503184713379,508.0
Yorkshire and the Humber,3447.2511427500945,409.0
London,1799.0523009688309,1552.0
East Midlands,5045.372272276524,1148.0
East Midlands,2566.353831022855,799.0
East,3831.8181934941467,2251.0
Yorkshire and the Humber,3625.34479205695,613.0
South East,1450.3218340202322,657.0
East,3781.749833315791,2445.0
London,1820.8208750173853,751.0
East Midlands,1400.7157473274438,513.0
Yorkshire and the Humber,2345.461877107531,2020.0
Yorkshire and the Humber,2990.45467403522,1589.0
East,3908.845833376338,3235.0
North East,1295.0603894527328,458.0
North East,1316.7832227254535,1790.0
South East,1288.734582955863,5685.0
East,2034.9311258898467,1421.0
London,1884.4622892469088,663.0
North West,4622.12328587486,2939.0
Yorkshire and the Humber,3912.5976114649684,2056.0
South East,3375.585134881978,528.0
South East,1458.369014183581,448.0
South East,1503.756266391907,561.0
South East,4029.01493068565,1798.0
North West,1612.6164481079059,4089.0
South West,2595.5485668789815,1460.0
North West,1322.654992506557,1196.0
West Midlands,3004.232493443237,599.0
North West,1663.3172730169085,453.0
South East,802.017848165875,659.0
London,2563.0208130385913,1161.0
South East,1173.7013775794176,841.0
London,2240.7192862495317,654.0
East Midlands,2351.378314468222,1975.0
London,2200.106247658299,2926.0
South West,1702.0315099288123,720.0
South West,2336.9602098164105,694.0
South East,8002.57299563333,3073.0
South West,1702.821562382915,1824.0
West Midlands,4985.599069197009,6671.0
East,2390.999194454852,864.0
East,1879.9994286249532,680.0
South East,3104.786447407766,1053.0
South West,5114.671740352192,2531.0
South East,3315.065342825028,1221.0
London,2356.2744660921694,1682.0
North East,1541.9884507306108,631.0
London,4090.8790464593485,772.0
London,1621.5001405020607,2886.0
East,2508.433121019108,1132.0
South West,2044.517614394123,3556.0
South East,4137.179086826523,1553.0
Yorkshire and the Humber,2851.6411858373926,1315.0
London,1028.7986172265905,1608.0
Yorkshire and the Humber,3189.4944639830987,1401.0
North West,1468.3599101005075,430.0
London,1096.7293048607216,2996.0
East,4080.0511708505055,618.0
East,3795.672002622705,1283.0
South East,1091.3250554430786,508.0
South East,1855.211455601349,1811.0
South West,1893.899138254028,1146.0
East Midlands,2170.187654552267,693.0
South East,1827.0216185837392,2633.0
South West,4367.888104158861,1343.0
West Midlands,1611.8529224428626,593.0
East,4282.036577369801,1416.0
Yorkshire and the Humber,6479.100636942676,1985.0
South West,3334.2674803657246,5866.0
East,3115.595794304983,3034.0
South East,1460.2411671037842,1775.0
East,3249.931715998501,1531.0
North East,3994.6602351764877,1594.0
West Midlands,3666.119216635804,2092.0
North West,2763.5389565380287,777.0
South East,2296.463460097415,1527.0
South East,4430.939687148746,1295.0
London,1729.664724615961,509.0
West Midlands,2598.466492228372,4654.0
London,2249.7245503934055,2125.0
South East,1401.984698703053,760.0
South West,2062.3264612214316,927.0
East Midlands,1788.678062944923,400.0
East,3024.6015923566883,2980.0
London,1365.2021008562115,1202.0
East,1318.2781856115903,380.0
West Midlands,1799.9809495736258,1020.0
London,2052.563132259273,1530.0
East,5212.536144360001,354.0
South East,1809.1926938928436,4215.0
London,1038.489311397218,538.0
East,857.7247811045111,677.0
South East,3859.185865492694,1491.0
South West,2986.6185243855857,973.0
London,1431.5828349304034,623.0
South West,1564.5212626451857,683.0
South West,2583.04199138254,3830.0
London,1513.657437242413,899.0
South East,1807.3426095916075,3483.0
West Midlands,4309.769370550768,4018.0
North East,1451.358388992458,477.0
East Midlands,2114.1599385700933,833.0
North East,1265.3704489640081,644.0
South West,1152.9449231922067,1085.0
South East,1438.497143124766,680.0
East,2902.84521045992,506.0
West Midlands,1673.6532541196602,1915.0
North West,1654.7075610934974,1214.0
South East,2471.69067066317,732.0
Yorkshire and the Humber,2236.969062266212,2217.0
South East,2275.888254951613,2028.0
South East,3252.066579243163,1227.0
Yorkshire and the Humber,2713.502959910079,353.0
London,1772.1434151367555,777.0
South West,3937.3317815661294,4161.0
Yorkshire and the Humber,3868.6289059572873,1322.0
South East,3639.8529160631456,1736.0
Yorkshire and the Humber,1537.437636296986,368.0
South East,2058.3918040464596,915.0
North West,1716.2294398651181,2148.0
London,1743.1955788684902,1061.0
South West,4073.662789228272,7438.0
South West,4640.133170172536,2503.0
South West,3441.5626407497048,745.0
East,1331.3910685810624,1216.0
Yorkshire and the Humber,2491.429233795429,357.0
West Midlands,4044.7663263394534,2168.0
North West,1420.7380584215316,373.0
North West,1990.2247283626825,715.0
London,2449.8587485949793,2570.0
Yorkshire and the Humber,1125.2864199281673,517.0
London,2142.1817062165987,612.0
South East,3075.1816408338564,1213.0
London,1116.928737875708,1082.0
London,3033.710434619708,1304.0
East Midlands,5258.255488947171,1235.0
East,2320.8362588984637,2365.0
London,2668.465089921319,531.0
West Midlands,5042.486605470214,2881.0
West Midlands,1880.3931181050648,2618.0
Yorkshire and the Humber,4062.166101536156,583.0
North East,2311.3562188557876,2434.0
East,3191.0413606015964,1594.0
Yorkshire and the Humber,2275.127744473586,357.0
South West,3280.333439490446,789.0
East Midlands,2738.5954008992135,1835.0
South West,3542.4422536530537,1514.0
West Midlands,4393.358467590858,829.0
London,1504.1775522627377,747.0
East,2945.088038591233,368.0
London,957.658090135362,766.0
South East,2251.6043368302735,2691.0
West Midlands,3851.244885724991,975.0
South West,2165.9262645185463,2869.0
South East,3681.5686024728366,1062.0
South East,2731.3212357013563,1527.0
London,1925.6318562932845,523.0
East Midlands,2721.189397094484,2430.0
West Midlands,4323.873960284751,3307.0
North West,2387.1296834020236,973.0
London,1444.4335830542395,1669.0
Yorkshire and the Humber,1235.797085326477,519.0
London,1432.7159624850283,592.0
London,1652.8094042712628,2147.0
East Midlands,4811.79749906332,1604.0
East Midlands,1293.2398499348715,733.0
West Midlands,4060.7517234919446,1281.0
South West,2913.2037373548146,2255.0
East,2015.4942729933027,1652.0
East,2607.5150535102225,1115.0
East,1664.2482451335336,508.0
Yorkshire and the Humber,2202.113581772189,2321.0
North West,1208.3791495455935,315.0
East,2545.153531285126,308.0
South West,3990.438104158861,1961.0
East,3048.095541401274,425.0
South West,2579.7671880854255,1792.0
South East,2131.2692206819033,600.0
South West,2183.1427313600598,1795.0
South West,4530.684298890786,547.0
East,2427.6324934432373,1759.0
East,6028.875247822496,2029.0
Yorkshire and the Humber,2669.1185499118815,2326.0
East,3449.8374953165985,5069.0
East Midlands,2984.4986067941563,592.0
South East,1492.1345260611424,512.0
East Midlands,8058.8940708130385,5899.0
West Midlands,2396.4850904491605,818.0
South West,3559.775018733608,1700.0
North West,1929.3145653802922,779.0
East,1556.1079149494192,2077.0
South West,1304.4393630757218,1810.0
South East,1671.3772772671423,562.0
East Midlands,3031.3310725481224,2777.0
East,3818.2274353690523,1576.0
South East,2018.1246908954668,1221.0
North West,1673.5269450660924,6415.0
West Midlands,3104.745903655674,954.0
London,2926.7369707755715,1687.0
North West,5000.268232786912,3114.0
South East,1521.5646965155488,2386.0
East,1450.269112941393,3400.0
South East,1090.8564428165723,366.0
East,2221.0564464080003,2050.0
South East,5420.272901835894,1152.0
South East,3654.426105282878,602.0
South East,2703.255151742226,5394.0
East,2320.7627763207197,850.0
East,4034.094676206282,2267.0
Yorkshire and the Humber,1809.120784938179,578.0
South West,3462.3641925869324,1760.0
East,3282.0904645934806,911.0
East,1900.37455976021,973.0
South West,4429.684497939303,1772.0
South East,2128.84715249157,890.0
South West,3094.548658148591,460.0
South East,2509.3853677399084,2641.0
South East,1677.0011804145333,1030.0
London,1447.2953366484342,1178.0
South East,868.1237069724943,582.0
East,1204.241376596543,881.0
London,1701.1740303703439,1341.0
South East,1230.8904610559036,686.0
North West,4863.754263255235,471.0
North West,1798.6403521918323,1572.0
Yorkshire and the Humber,1832.191307605845,832.0
North West,1272.951382813415,408.0
South West,1693.7989415511427,1203.0
East,2747.748244170217,926.0
Yorkshire and the Humber,1763.8336383286164,1678.0
South East,1349.4493817909329,2668.0
North West,8520.33516548327,3017.0
East Midlands,3588.0396871487446,1030.0
Yorkshire and the Humber,1882.532944799903,1933.0
London,2776.7483233420758,4092.0
East Midlands,1000.8751571308451,356.0
South East,1703.4209387797832,377.0
East,2604.612261146497,949.0
East Midlands,3348.8729909363424,1169.0
London,2203.131987635819,870.0
East,1803.8594885724988,933.0
Yorkshire and the Humber,3755.5900149868867,1088.0
London,1557.746484997509,1917.0
London,2068.5444642188086,1291.0
East,2891.223491202333,2175.0
East,3047.4455335114744,2841.0
South East,3355.7235752614743,755.0
Yorkshire and the Humber,1427.9053109778943,2264.0
London,1340.9944649197441,3299.0
North West,3549.3115064511626,3636.0
South West,2629.2533720494566,909.0
North West,2356.0906425627577,507.0
East Midlands,5665.442222275263,3907.0
South East,2188.2289340577,623.0
West Midlands,2173.707624578494,1072.0
London,1754.958595968309,1248.0
East,2583.8810884226305,768.0
South West,4798.618312548701,9170.0
East,2720.499850131135,465.0
South East,6998.276395653804,1181.0
South East,1842.822236792806,1110.0
Yorkshire and the Humber,1715.2766641883618,2887.0
East Midlands,2283.9818719952773,2645.0
London,2773.231200824279,1356.0
East,1015.8757306107157,975.0
North West,1455.0662554599885,476.0
South West,5175.480217888822,1384.0
North West,3566.6692206819043,990.0
North West,4071.741448107906,2333.0
East,1838.0899048807341,365.0
South East,1789.9283064818283,637.0
South West,1317.0397322210433,842.0
North West,1813.8392862349972,461.0
London,1714.9650430872987,16143.0
South West,1919.4225833645564,1432.0
South East,4177.972480329711,1416.0
West Midlands,5234.285846759087,1501.0
South East,2039.9013394529788,517.0
London,1568.1751311352566,1135.0
East,2581.296966991181,4540.0
Yorkshire and the Humber,2954.1124497732444,1283.0
South West,2584.535489373679,1156.0
East,2049.1773229674036,1729.0
North West,3675.437855738587,1878.0
London,2271.060988822829,2070.0
South West,2124.127641438741,1875.0
South East,1933.9805357811915,553.0
North West,2854.560837392282,352.0
South East,2294.8020981641066,1360.0
North West,941.5988062186318,440.0
South West,2999.109053776412,4589.0
East,2398.7641813413265,1990.0
North West,1692.234067066317,573.0
East Midlands,959.3106327247185,839.0
North West,1934.9580086174597,1239.0
London,1435.0513581865866,1508.0
East,2315.4577931809667,696.0
Yorkshire and the Humber,1602.4468995878606,789.0
South West,2664.32618021731,1509.0
Yorkshire and the Humber,2304.291956033971,5143.0
North West,1451.5082467556558,604.0
South East,1280.645344698389,776.0
South West,4644.24960659423,1273.0
North West,1840.90201127901,1261.0
South East,1994.7645560134883,551.0
North East,1145.87211066629,543.0
South West,10945.420372341094,5718.0
South East,2010.6469464218808,14962.0
South East,2351.1761333832897,623.0
Yorkshire and the Humber,2259.5371357024815,323.0
East,1765.7374578493818,1709.0
North West,2374.9662139378047,1460.0
Yorkshire and the Humber,3028.960603222181,853.0
North West,2853.899775196703,3346.0
South West,6349.350861745973,1425.0
Yorkshire and the Humber,6684.82136167693,3785.0
South West,2679.2902585237916,969.0
East Midlands,6048.598032971152,1215.0
South West,2048.645325964781,674.0
South West,3973.4644021997847,2548.0
North West,3857.9951967467905,3796.0
Yorkshire and the Humber,1354.2533993041973,746.0
North East,2982.7813531017846,1016.0
London,2664.720636664219,1317.0
London,938.2059062411122,1057.0
South East,3537.989365069031,6622.0
South West,3153.6964593480707,2830.0
South West,1446.5430409269363,2006.0
South West,3766.5848819782686,467.0
North West,3010.2021914856314,3081.0
East,1498.656219557887,655.0
West Midlands,2321.469960659423,2734.0
South East,2593.085284750843,2321.0
East Midlands,1792.1538119507345,797.0
London,1885.6050184996952,1043.0
London,1538.6508233619968,1708.0
East,3123.8441925814914,651.0
London,1548.54229112027,758.0
South West,5297.1230142375425,697.0
North West,3547.9344698388913,1256.0
South West,6655.814200074935,2220.0
Yorkshire and the Humber,898.758972971295,780.0
Yorkshire and the Humber,1032.9580849058098,508.0
East,1985.5657174971902,1963.0
East,2781.6221384832925,702.0
West Midlands,3010.244089546647,509.0
South East,7247.90398089172,1156.0
East,942.2074992844027,781.0
North West,3623.2513956538032,1169.0
Yorkshire and the Humber,2019.6371955788686,1395.0
South East,1929.5270513300861,1044.0
East Midlands,2768.8516485575124,2350.0
North West,2325.045307231173,1063.0
East,2866.762167478457,838.0
London,2878.050243536906,3204.0
North West,2924.4004308729864,761.0
East Midlands,2688.37171225178,1090.0
North West,1571.6618490071187,1015.0
Yorkshire and the Humber,1624.3596714054916,2047.0
East,3113.75626332921,3102.0
East,2392.7916264388073,3059.0
South West,1661.3662139378043,3007.0
South East,2348.654608467591,1631.0
West Midlands,1722.0746323329913,540.0
East Midlands,2185.017897229602,1334.0
South West,2759.934048332709,703.0
Yorkshire and the Humber,1283.2064715880015,1200.0
South East,2040.6210003746723,5568.0
South East,4402.787832521544,642.0
South West,2060.0884874270896,1548.0
South East,1494.7323716747846,4241.0
South East,2133.1247377294867,607.0
London,2866.6541213937808,1499.0
East,2364.973181215769,811.0
South East,2869.8712158111653,840.0
South West,3782.9607062570253,600.0
London,3105.2666448107902,2839.0
Yorkshire and the Humber,1408.0654778988053,873.0
London,2377.7966373173476,2370.0
London,4902.9627294867,3525.0
Yorkshire and the Humber,2927.3833364556012,2121.0
South East,4134.7861090296,2470.0
West Midlands,3197.532437242414,1065.0
North West,1208.5724454910057,626.0
North West,2475.729964406145,747.0
London,2217.5550031395514,644.0
South West,3057.699413779351,1184.0
London,1402.1556842202958,1215.0
South East,1782.9190146122144,1143.0
West Midlands,2218.10481453728,1857.0
South East,3376.1531847133756,2036.0
South West,2961.5256556762833,2399.0
East,1813.859245035594,698.0
East,5960.013651168219,1582.0
London,5776.754880104909,2156.0
West Midlands,1946.4611464968152,1148.0
Yorkshire and the Humber,2427.911633570626,939.0
North West,1171.6850384332529,508.0
London,1575.5053297115023,1351.0
North East,2612.390886099663,670.0
South East,2801.1970284584263,2041.0
East,4035.3734919445487,1757.0
South East,1808.1571656050955,625.0
London,1593.035696890221,1203.0
London,1202.2596900374394,4932.0
Yorkshire and the Humber,1785.969953590166,872.0
South West,2465.669970026227,615.0
South West,1961.4090942987766,4744.0
East,1644.2681903334583,736.0
East Midlands,3990.146262044492,6865.0
South West,2867.082184338704,1020.0
East,2400.5057324840764,419.0
West Midlands,3340.3420325728516,736.0
North West,1551.6057231172724,862.0
East,2458.728353315849,384.0
Yorkshire and the Humber,2975.377025520471,1568.0
East,1847.4160864095059,569.0
South West,2414.0999156987637,1162.0
East Midlands,3863.893358935931,11278.0
East Midlands,1978.4029224428627,445.0
West Midlands,3669.897945326457,5187.0
South West,4237.4281097789435,683.0
North East,1537.1536155863619,786.0
South West,1997.8262551517423,1896.0
East,5392.232099947126,2740.0
Yorkshire and the Humber,2332.6825027426894,3542.0
North West,2721.8077838141626,654.0
London,1553.4238197826903,1863.0
London,1973.3063803637847,658.0
London,3782.964724615961,591.0
London,929.2938570616261,354.0
London,2278.189546646684,3286.0
South East,2978.9687991757214,4001.0
East,2749.6902724323822,3303.0
South East,1939.3882071937055,904.0
South East,2013.7442581491193,1734.0
South East,1621.6388254027725,622.0
East,1735.5444735856126,2178.0
South West,3066.4370644436126,605.0
Yorkshire and the Humber,1329.1846820332987,443.0
South West,2046.5732952416638,1031.0
London,2323.9009273136007,1079.0
London,2439.624934432372,2731.0
North East,1473.0526753614854,444.0
South West,2323.1463578234525,709.0
East,1521.1039340576995,2670.0
London,1054.9666900058328,375.0
South West,1838.7457943049833,518.0
South East,2331.0286530535786,1381.0
East,2004.3245568107677,302.0
East Midlands,3874.7434820519493,1022.0
East,3225.6383792312754,2071.0
South West,2700.7537279880107,575.0
South East,1432.3928250281006,4483.0
South West,2871.832643312102,558.0
Yorkshire and the Humber,4937.056271879463,1394.0
East,2134.7005814129566,618.0
London,1275.7179374297489,1571.0
East,3153.9547021356316,1640.0
South West,3602.2637204175626,4544.0
South East,2671.9336736605474,557.0
East,2388.203659587786,710.0
South West,2576.441822780068,1192.0
London,1155.5489602847508,832.0
South West,2586.3310509554144,9138.0
East,1826.0341326339453,1330.0
London,2148.8930779318093,1388.0
London,2247.794717122518,1371.0
East,2405.4987635818657,2326.0
South West,5069.565848632447,1331.0
North West,3877.006011254024,2977.0
South West,2361.181022855002,1491.0
North West,1080.4023136005994,770.0
South West,1558.8887036343199,1589.0
North West,1366.983183166405,935.0
East,4223.723782315475,2456.0
London,903.0538897547752,1443.0
North West,1984.036043461971,745.0
Yorkshire and the Humber,2651.9962345447734,886.0
London,1341.624409891345,923.0
East,2523.171787186212,335.0
South East,2821.5557231172725,2328.0
North West,2460.339059572874,1235.0
East,2282.9346197077557,1007.0
East Midlands,2405.7762855650317,2691.0
East,940.8698201573623,704.0
East,3001.3584488572496,1471.0
South East,2065.232446609217,3335.0
Yorkshire and the Humber,2564.8608596776894,1314.0
Yorkshire and the Humber,1873.0904552266766,968.0
South West,2314.8273152191814,2337.0
West Midlands,1135.1340656738241,1021.0
South West,1823.1741101536159,581.0
South East,1484.8707755713754,694.0
North East,3371.5813132259277,857.0
East,3155.4190436475983,2153.0
London,1567.585928469822,880.0
South West,2023.8618255561055,3283.0
East,6551.420074349521,1939.0
South West,2952.358739228176,2118.0
West Midlands,1807.1598913450732,2775.0
South West,2347.1886084171674,3692.0
London,1614.4596697762572,1093.0
South East,2347.6430404645935,1705.0
South East,3223.7405582615215,3426.0
South East,2089.3789340576996,417.0
West Midlands,4731.3537021479115,2661.0
Yorkshire and the Humber,5872.040642562758,2586.0
Yorkshire and the Humber,3677.5736919986502,2571.0
North West,2034.3076339452982,398.0
North East,3628.9056107156243,1568.0
North East,1767.007858748595,1099.0
North West,3038.4057418508805,2224.0
South East,1922.3050393405772,1055.0
North East,1529.440656595998,449.0
West Midlands,3042.9408005020405,1523.0
South East,1934.580432746347,1090.0
South East,1695.7166167103785,534.0
North East,3122.831998552312,6551.0
South West,6020.041195204197,2220.0
North West,2038.8923754215064,6205.0
South East,3563.841195204197,1087.0
East Midlands,3060.008898463844,936.0
East Midlands,1330.4440490014026,919.0
South West,2037.5508430123643,3548.0
Yorkshire and the Humber,4806.859732109405,1399.0
South East,2037.2133195953538,554.0
London,1361.5214218808544,2765.0
London,1403.9006722864337,1125.0
North East,3318.075173529872,1475.0
East,3761.7598726114657,1338.0
East,3134.3397185123595,1923.0
East Midlands,1587.8500281004121,5387.0
Yorkshire and the Humber,1928.126626911131,3120.0
South East,3119.3893780442113,611.0
North West,1453.0043174462774,1070.0
South West,3740.146939560478,1956.0
South East,2948.446300112402,7270.0
Yorkshire and the Humber,2782.127969276883,614.0
South West,3108.999775196703,852.0
North East,4716.106931434995,2396.0
North West,2805.3393967778197,1975.0
South East,3177.7919168078815,2758.0
South East,4360.861841639954,993.0
East Midlands,4620.531767417562,1911.0
Yorkshire and the Humber,3555.3599696589013,1903.0
London,1335.931246131124,2631.0
South East,2765.1206602194306,799.0
Yorkshire and the Humber,3141.417631414617,3066.0
South East,2802.520887973024,1513.0
East Midlands,3418.651264518546,1292.0
North West,1890.572358561259,416.0
North West,2247.2740914200076,4518.0
London,2764.450131135257,8233.0
London,1241.6661632546757,904.0
South West,1388.3166541775945,743.0
Yorkshire and the Humber,1629.3666729112028,511.0
South East,2720.395483479986,6501.0
South West,1943.5055545147998,1718.0
London,3779.9962234798754,907.0
South West,2116.7077909586424,2909.0
East,2440.356985291948,2092.0
South West,4052.528729116959,1118.0
London,3434.5053952791313,847.0
East Midlands,1441.2448669913824,1682.0
South East,6139.054979682132,1630.0
West Midlands,1750.1820609784284,1971.0
London,1931.2179374297489,3361.0
London,5202.359385537654,958.0
London,2391.7116430943374,1921.0
South West,2239.2559479205697,998.0
Yorkshire and the Humber,3113.4242506556766,513.0
West Midlands,795.0979449490469,2713.0
London,2033.1516017234921,1204.0
South East,1160.2549122216237,667.0
Yorkshire and the Humber,5217.3711507455755,1640.0
Yorkshire and the Humber,2210.0652016158247,2273.0
East,1530.5867080020892,1159.0
South East,3280.9108779989037,1984.0
East,2238.1631416260775,758.0
North East,2263.0621487448484,346.0
West Midlands,3264.1980236043464,2981.0
London,1896.6573923670833,744.0
Yorkshire and the Humber,1526.5423006474289,441.0
South West,2680.1477779052084,5622.0
London,2271.072723866617,1359.0
East Midlands,2103.9335964744155,1120.0
London,1595.5318991108015,5026.0
London,1952.1482944946592,1429.0
East,2702.342253653054,587.0
