RegName,energy_cost,weight
South East,4650.21,2027.0
South East,983.06,531.0
North West,1441.5,2327.0
South East,3728.47,3042.0
Yorkshire and the Humber,2007.96,1276.0
East,2453.6000000000004,4746.0
Yorkshire and the Humber,1379.39,1865.0
North East,1170.6400000000003,534.0
London,535.99,3884.0
South East,1659.29,677.0
East Midlands,2151.5699999999997,2498.0
London,971.31,3640.0
South West,1359.21,960.0
East,1321.91,465.0
South West,1190.8899999999999,861.0
South East,834.96,404.0
London,1712.76,1468.0
South West,2028.5900000000001,1167.0
London,737.7,2344.0
West Midlands,4194.16,2568.0
London,2132.7200000000003,2122.0
East,1041.27,683.0
East,1797.27,1710.0
South West,1068.65,729.0
West Midlands,736.36,1125.0
London,1426.9900000000002,708.0
East,840.44,539.0
Yorkshire and the Humber,1142.82,1986.0
East Midlands,1571.3999999999999,772.0
East Midlands,1413.37,1432.0
South West,1660.35,1568.0
East Midlands,1588.73,1358.0
South West,939.52,895.0
East,1186.4699999999998,495.0
North West,1966.65,577.0
South West,1917.6000000000001,1580.0
East Midlands,2992.0300000000007,1240.0
West Midlands,1975.73,1599.0
South West,1856.14,922.0
South East,960.1500000000001,1393.0
South East,1197.28,779.0
North West,1684.05,2727.0
South West,1668.93,14519.0
East,918.36,1592.0
South West,1042.9,2654.0
East,1510.93,1644.0
South West,2113.63,500.0
East,1474.99,2332.0
North West,651.44,462.0
London,652.63,1408.0
South East,1867.1699999999998,912.0
East Midlands,1242.71,6680.0
Yorkshire and the Humber,1838.6,4653.0
London,1662.52,676.0
South West,917.0500000000001,686.0
East Midlands,2424.61,1752.0
South East,1716.14,1437.0
East,1568.09,2497.0
North West,1060.35,3017.0
South East,980.24,1275.0
North West,656.44,415.0
South East,905.0600000000001,1052.0
North West,1293.1499999999999,410.0
South West,1692.8,3580.0
North West,1298.03,2529.0
West Midlands,1081.46,553.0
East,941.4900000000001,1837.0
North West,863.6299999999999,526.0
East Midlands,1996.3099999999997,4032.0
London,664.39,1331.0
London,906.8999999999999,1139.0
South East,5260.19,2132.0
London,1101.69,1586.0
London,880.25,4369.0
East,1353.79,2533.0
London,1122.53,1118.0
North East,1413.3200000000002,912.0
South East,2285.45,1650.0
West Midlands,2322.47,1878.0
Yorkshire and the Humber,1551.2,925.0
Yorkshire and the Humber,1998.5600000000002,1505.0
Yorkshire and the Humber,817.6399999999999,1861.0
North East,1117.3600000000001,1848.0
Yorkshire and the Humber,956.4000000000001,2993.0
London,832.54,448.0
Yorkshire and the Humber,1793.1100000000001,1048.0
Yorkshire and the Humber,1254.1799999999998,536.0
South East,2121.8,2470.0
South East,1793.28,712.0
East,1082.51,845.0
South West,2767.9199999999996,2001.0
Yorkshire and the Humber,797.05,426.0
South West,2348.9700000000003,2362.0
North West,1621.85,823.0
North East,1223.0900000000001,3268.0
East Midlands,2706.09,686.0
Yorkshire and the Humber,894.9499999999999,433.0
East,1572.3899999999999,2485.0
West Midlands,1382.1100000000001,492.0
East,1724.9,2912.0
South East,2527.36,2089.0
South East,1295.71,699.0
West Midlands,1910.2199999999998,871.0
East,1245.8,939.0
Yorkshire and the Humber,2075.17,3963.0
South West,1708.3100000000002,1543.0
Yorkshire and the Humber,1213.13,266.0
East,1240.8600000000001,674.0
South West,3637.33,579.0
North West,1501.08,1313.0
East,1191.2299999999998,1236.0
North West,1189.62,865.0
West Midlands,1018.19,1063.0
South East,854.73,606.0
South East,2927.81,2187.0
West Midlands,785.8699999999999,691.0
London,1076.48,623.0
East,2004.53,1289.0
East Midlands,2566.0600000000004,3785.0
North West,1473.85,3559.0
South East,1408.75,1968.0
North West,901.75,674.0
West Midlands,1018.89,4080.0
South East,1609.02,1710.0
North East,986.0400000000001,656.0
South West,1458.25,2395.0
East Midlands,915.03,662.0
North West,2757.49,937.0
London,1076.2,1171.0
South West,1856.02,4392.0
East,1493.22,1854.0
Yorkshire and the Humber,794.44,673.0
North East,727.14,476.0
London,842.2099999999999,1310.0
North West,974.12,979.0
West Midlands,927.8299999999999,2208.0
North East,1121.3000000000002,592.0
London,1753.38,759.0
South East,1036.07,3368.0
North East,1387.81,733.0
East,1533.9,1993.0
South East,986.3199999999999,1348.0
East Midlands,1551.4100000000003,1111.0
North West,1138.61,614.0
East,1493.52,2516.0
West Midlands,773.5,1305.0
London,1257.0900000000001,5918.0
East Midlands,683.63,433.0
London,1767.3899999999999,458.0
East Midlands,995.5,1700.0
London,694.8100000000001,1051.0
South West,887.03,792.0
South East,1172.02,739.0
London,962.42,603.0
London,998.1700000000001,1026.0
South West,1047.81,508.0
Yorkshire and the Humber,1897.39,409.0
London,1039.72,1552.0
East Midlands,2975.02,1148.0
East Midlands,1429.56,799.0
East,2233.75,2251.0
Yorkshire and the Humber,1997.4,613.0
South East,805.79,657.0
East,2230.8199999999997,2445.0
London,1056.9099999999999,751.0
East Midlands,813.44,513.0
Yorkshire and the Humber,1304.79,2020.0
Yorkshire and the Humber,1648.4699999999998,1589.0
East,2297.17,3235.0
North East,758.0699999999999,458.0
North East,769.5999999999999,1790.0
South East,750.8999999999999,5685.0
East,1129.3400000000001,1421.0
London,1051.59,663.0
North West,2539.3900000000003,2939.0
Yorkshire and the Humber,2157.19,2056.0
South East,1870.1399999999999,528.0
South East,856.0999999999999,448.0
South East,832.0099999999999,561.0
South East,2219.47,1798.0
North West,891.91,4089.0
South West,1432.8300000000002,1460.0
North West,735.99,1196.0
West Midlands,1658.32,599.0
North West,968.4,453.0
South East,471.95000000000005,659.0
London,1429.21,1161.0
South East,684.6500000000001,841.0
London,1240.62,654.0
East Midlands,1385.2799999999997,1975.0
London,1217.82,2926.0
South West,943.18,720.0
South West,1289.7,694.0
South East,4743.35,3073.0
South West,945.8700000000001,1824.0
West Midlands,2949.5299999999997,6671.0
East,1327.86,864.0
East,1046.44,680.0
South East,1800.3600000000001,1053.0
South West,2820.7999999999997,2531.0
South East,1828.7299999999998,1221.0
London,1313.02,1682.0
North East,856.94,631.0
London,2248.5,772.0
London,907.55,2886.0
East,1393.1599999999999,1132.0
South West,1197.3899999999999,3556.0
South East,2436.77,1553.0
Yorkshire and the Humber,1574.47,1315.0
London,607.49,1608.0
Yorkshire and the Humber,1883.67,1401.0
North West,855.16,430.0
London,642.72,2996.0
East,2249.22,618.0
East,2095.8199999999997,1283.0
South East,641.96,508.0
South East,1028.34,1811.0
South West,1047.85,1146.0
East Midlands,1197.67,693.0
South East,1008.8899999999999,2633.0
South West,2409.24,1343.0
West Midlands,893.5899999999999,593.0
East,2355.94,1416.0
Yorkshire and the Humber,3562.2800000000007,1985.0
South West,1966.85,5866.0
East,1722.0099999999998,3034.0
South East,810.0,1775.0
East,1790.97,1531.0
North East,2355.51,1594.0
West Midlands,2168.2,2092.0
North West,1527.7599999999998,777.0
South East,1268.99,1527.0
South East,2428.7700000000004,1295.0
London,957.81,509.0
West Midlands,1542.0699999999997,4654.0
London,1250.9499999999998,2125.0
South East,811.11,760.0
South West,1139.2300000000002,927.0
East Midlands,992.49,400.0
East,1668.4699999999998,2980.0
London,792.1800000000001,1202.0
East,768.4099999999999,380.0
West Midlands,1050.97,1020.0
London,1142.71,1530.0
East,3067.03,354.0
South East,1003.1599999999999,4215.0
London,606.11,538.0
East,505.9,677.0
South East,2125.18,1491.0
South West,1741.53,973.0
London,837.0999999999999,623.0
South West,865.1,683.0
South West,1433.92,3830.0
London,839.54,899.0
South East,999.78,3483.0
West Midlands,2375.1800000000003,4018.0
North East,843.71,477.0
East Midlands,1247.3200000000002,833.0
North East,742.52,644.0
South West,643.0999999999999,1085.0
South East,796.1800000000001,680.0
East,1702.14,506.0
West Midlands,976.76,1915.0
North West,972.94,1214.0
South East,1374.21,732.0
Yorkshire and the Humber,1316.85,2217.0
South East,1334.9899999999998,2028.0
South East,1800.8000000000002,1227.0
Yorkshire and the Humber,1498.87,353.0
London,981.5500000000001,777.0
South West,2176.88,4161.0
Yorkshire and the Humber,2133.74,1322.0
South East,2137.5,1736.0
Yorkshire and the Humber,904.51,368.0
South East,1136.42,915.0
North West,953.94,2148.0
London,970.4000000000001,1061.0
South West,2421.91,7438.0
South West,2758.91,2503.0
South West,2028.5400000000002,745.0
East,770.31,1216.0
Yorkshire and the Humber,1380.92,357.0
West Midlands,2228.92,2168.0
North West,832.07,373.0
North West,1112.07,715.0
London,1360.9099999999999,2570.0
Yorkshire and the Humber,663.02,517.0
London,1260.6399999999999,612.0
South East,1804.62,1213.0
London,650.24,1082.0
London,1687.39,1304.0
East Midlands,2886.95,1235.0
East,1280.62,2365.0
London,1475.7999999999997,531.0
West Midlands,2771.23,2881.0
West Midlands,1104.07,2618.0
Yorkshire and the Humber,2249.05,583.0
North East,1358.1999999999998,2434.0
East,1857.15,1594.0
Yorkshire and the Humber,1260.98,357.0
South West,1811.1100000000001,789.0
East Midlands,1523.45,1835.0
South West,1952.7,1514.0
West Midlands,2415.72,829.0
London,884.92,747.0
East,1638.08,368.0
London,565.99,766.0
South East,1246.1399999999999,2691.0
West Midlands,2117.64,975.0
South West,1200.03,2869.0
South East,2030.7999999999997,1062.0
South East,1603.37,1527.0
London,1130.1000000000001,523.0
East Midlands,1593.27,2430.0
West Midlands,2381.58,3307.0
North West,1327.3100000000002,973.0
London,839.46,1669.0
Yorkshire and the Humber,720.9200000000001,519.0
London,837.86,592.0
London,917.22,2147.0
East Midlands,2649.27,1604.0
East Midlands,754.18,733.0
West Midlands,2234.7799999999997,1281.0
South West,1615.3,2255.0
East,1178.6,1652.0
East,1535.0700000000002,1115.0
East,978.21,508.0
Yorkshire and the Humber,1299.06,2321.0
North West,705.89,315.0
East,1402.13,308.0
South West,2207.54,1961.0
East,1684.9299999999998,425.0
South West,1429.3200000000002,1792.0
South East,1187.54,600.0
South West,1210.04,1795.0
South West,2681.2200000000003,547.0
East,1336.55,1759.0
East,3575.26,2029.0
Yorkshire and the Humber,1587.2599999999998,2326.0
East,1901.65,5069.0
East Midlands,1751.85,592.0
South East,865.73,512.0
East Midlands,4432.97,5899.0
West Midlands,1404.15,818.0
South West,1972.3299999999997,1700.0
North West,1069.67,779.0
East,864.5799999999999,2077.0
South West,775.31,1810.0
South East,972.39,562.0
East Midlands,1784.26,2777.0
East,2109.38,1576.0
South East,1117.64,1221.0
North West,984.9,6415.0
West Midlands,1816.77,954.0
London,1618.54,1687.0
North West,2960.52,3114.0
South East,846.8799999999999,2386.0
East,863.37,3400.0
South East,643.36,366.0
East,1277.56,2050.0
South East,2975.1100000000006,1152.0
South East,2010.17,602.0
South East,1502.21,5394.0
East,1279.77,850.0
East,2378.3999999999996,2267.0
Yorkshire and the Humber,1002.8399999999999,578.0
South West,2034.13,1760.0
East,1815.93,911.0
East,1052.35,973.0
South West,2427.1,1772.0
South East,1177.75,890.0
South West,1836.1100000000001,460.0
South East,1482.77,2641.0
South East,973.9200000000001,1030.0
London,847.63,1178.0
South East,504.93000000000006,582.0
East,699.69,881.0
London,995.21,1341.0
South East,715.58,686.0
North West,2876.0,471.0
North West,998.4300000000001,1572.0
Yorkshire and the Humber,1023.0799999999999,832.0
North West,743.6199999999999,408.0
South West,943.8899999999999,1203.0
East,1612.8,926.0
Yorkshire and the Humber,1037.9,1678.0
South East,752.52,2668.0
North West,5056.66,3017.0
East Midlands,1982.8400000000001,1030.0
Yorkshire and the Humber,1097.9499999999998,1933.0
London,1548.4700000000003,4092.0
East Midlands,587.53,356.0
South East,992.1199999999999,377.0
East,1446.67,949.0
East Midlands,1966.76,1169.0
London,1221.14,870.0
East,1002.0699999999999,933.0
Yorkshire and the Humber,2064.08,1088.0
London,908.6800000000001,1917.0
London,1148.68,1291.0
East,1693.46,2175.0
East,1779.71,2841.0
South East,1986.53,755.0
Yorkshire and the Humber,791.2,2264.0
London,784.3900000000001,3299.0
North West,2079.95,3636.0
South West,1458.57,909.0
North West,1306.23,507.0
East Midlands,3357.42,3907.0
South East,1211.44,623.0
West Midlands,1213.5300000000002,1072.0
London,1013.55,1248.0
East,1432.42,768.0
South West,2821.58,9170.0
East,1511.07,465.0
South East,3862.8500000000004,1181.0
South East,1021.6099999999999,1110.0
Yorkshire and the Humber,1005.3599999999999,2887.0
East Midlands,1341.35,2645.0
London,1529.85,1356.0
East,561.81,975.0
North West,852.56,476.0
South West,3074.0200000000004,1384.0
North West,1969.9300000000003,990.0
North West,2245.2400000000002,2333.0
East,1078.58,365.0
South East,997.16,637.0
South West,766.06,842.0
North West,1063.21,461.0
London,951.3199999999999,16143.0
South West,1065.7800000000002,1432.0
South East,2301.49,1416.0
West Midlands,2882.48,1501.0
South East,1123.24,517.0
London,868.56,1135.0
East,1519.76,4540.0
Yorkshire and the Humber,1728.1100000000001,1283.0
South West,1522.51,1156.0
East,1137.85,1729.0
North West,2161.2599999999998,1878.0
London,1331.62,2070.0
South West,1176.6,1875.0
South East,1074.51,553.0
North West,1576.08,352.0
South East,1267.96,1360.0
North West,555.9200000000001,440.0
South West,1762.36,4589.0
East,1333.8,1990.0
North West,936.92,573.0
East Midlands,567.3199999999999,839.0
North West,1067.35,1239.0
London,798.51,1508.0
East,1287.04,696.0
Yorkshire and the Humber,890.33,789.0
South West,1464.86,1509.0
Yorkshire and the Humber,1358.8000000000002,5143.0
North West,842.72,604.0
South East,708.78,776.0
South West,2558.42,1273.0
North West,1079.35,1261.0
South East,1099.11,551.0
North East,668.72,543.0
South West,6481.84,5718.0
South East,1122.6100000000001,14962.0
South East,1301.4699999999998,623.0
Yorkshire and the Humber,1325.87,323.0
East,984.42,1709.0
North West,1315.88,1460.0
Yorkshire and the Humber,1666.05,853.0
North West,1575.65,3346.0
South West,3488.0699999999997,1425.0
Yorkshire and the Humber,3947.35,3785.0
South West,1485.0,969.0
East Midlands,3318.78,1215.0
South West,1131.05,674.0
South West,2346.31,2548.0
North West,2266.77,3796.0
Yorkshire and the Humber,802.5999999999999,746.0
North East,1763.35,1016.0
London,1552.1400000000003,1317.0
London,553.52,1057.0
South East,2077.75,6622.0
South West,1747.8600000000001,2830.0
South West,845.27,2006.0
South West,2086.25,467.0
North West,1790.1,3081.0
East,830.52,655.0
West Midlands,1286.69,2734.0
South East,1431.0,2321.0
East Midlands,1049.5600000000002,797.0
London,1098.19,1043.0
London,905.55,1708.0
East,1718.83,651.0
London,858.1500000000001,758.0
South West,2918.65,697.0
North West,1965.3200000000002,1256.0
South West,3654.5699999999997,2220.0
Yorkshire and the Humber,523.87,780.0
Yorkshire and the Humber,611.1300000000001,508.0
East,1095.8600000000001,1963.0
East,1623.46,702.0
West Midlands,1658.72,509.0
South East,3986.9599999999996,1156.0
East,557.4300000000001,781.0
North West,2007.5500000000002,1169.0
Yorkshire and the Humber,1117.44,1395.0
South East,1078.05,1044.0
East Midlands,1528.6100000000001,2350.0
North West,1285.16,1063.0
East,1588.2,838.0
London,1589.18,3204.0
North West,1614.46,761.0
East Midlands,1486.97,1090.0
North West,875.19,1015.0
Yorkshire and the Humber,943.1899999999999,2047.0
East,1817.8899999999999,3102.0
East,1408.61,3059.0
South West,926.1800000000001,3007.0
South East,1304.73,1631.0
West Midlands,1000.3100000000001,540.0
East Midlands,1275.38,1334.0
South West,1525.47,703.0
Yorkshire and the Humber,749.1700000000001,1200.0
South East,1133.5,5568.0
South East,2436.9,642.0
South West,1204.96,1548.0
South East,831.19,4241.0
South East,1179.75,607.0
London,1578.98,1499.0
East,1383.05,811.0
South East,1589.04,840.0
South West,2098.52,600.0
London,1716.6,2839.0
Yorkshire and the Humber,820.0500000000001,873.0
London,1319.43,2370.0
London,2700.87,3525.0
Yorkshire and the Humber,1617.3799999999999,2121.0
South East,2278.57,2470.0
West Midlands,1762.2000000000003,1065.0
North West,702.1199999999999,626.0
North West,1365.33,747.0
London,1295.5,644.0
South West,1794.4099999999999,1184.0
London,814.03,1215.0
South East,989.3199999999999,1143.0
West Midlands,1232.52,1857.0
South East,1877.0,2036.0
South West,1634.2799999999997,2399.0
East,1003.4200000000001,698.0
East,3517.97,1582.0
London,3179.5600000000004,2156.0
West Midlands,1075.6799999999998,1148.0
Yorkshire and the Humber,1341.87,939.0
North West,679.4100000000001,508.0
London,871.44,1351.0
North East,1442.5300000000002,670.0
South East,1638.7399999999998,2041.0
East,2236.12,1757.0
South East,1009.1,625.0
London,881.45,1203.0
London,697.1500000000001,4932.0
Yorkshire and the Humber,1036.83,872.0
South West,1362.68,615.0
South West,1147.3899999999999,4744.0
East,915.63,736.0
East Midlands,2341.64,6865.0
South West,1593.51,1020.0
East,1339.68,419.0
West Midlands,1976.05,736.0
North West,862.23,862.0
East,1363.15,384.0
Yorkshire and the Humber,1743.1200000000001,1568.0
East,1072.1799999999998,569.0
South West,1334.3,1162.0
East Midlands,2129.1499999999996,11278.0
East Midlands,1094.3200000000002,445.0
West Midlands,2152.99,5187.0
South West,2334.3399999999997,683.0
North East,854.68,786.0
South West,1112.3899999999999,1896.0
East,3158.19,2740.0
Yorkshire and the Humber,1374.61,3542.0
North West,1511.5499999999997,654.0
London,866.8600000000001,1863.0
London,1143.6599999999999,658.0
London,2100.52,591.0
London,546.32,354.0
London,1270.4699999999998,3286.0
South East,1648.08,4001.0
East,1626.97,3303.0
South East,1083.97,904.0
South East,1116.4499999999998,1734.0
South East,902.5899999999999,622.0
East,963.96,2178.0
South West,1693.0100000000002,605.0
Yorkshire and the Humber,777.0799999999999,443.0
South West,1133.71,1031.0
London,1290.34,1079.0
London,1346.37,2731.0
North East,856.9200000000001,444.0
South West,1366.72,709.0
East,846.36,2670.0
London,614.96,375.0
South West,1018.46,518.0
South East,1292.2400000000002,1381.0
East,1171.8700000000001,302.0
East Midlands,2256.67,1022.0
East,1905.49,2071.0
South West,1498.8600000000001,575.0
South East,793.5300000000001,4483.0
South West,1588.99,558.0
Yorkshire and the Humber,2908.16,1394.0
East,1261.3799999999999,618.0
London,706.89,1571.0
East,1748.0900000000001,1640.0
South West,2099.8,4544.0
South East,1483.49,557.0
East,1398.18,710.0
South West,1420.31,1192.0
London,643.41,832.0
South West,1430.55,9138.0
East,1009.3599999999999,1330.0
London,1203.82,1388.0
London,1252.99,1371.0
East,1334.52,2326.0
South West,2792.6800000000003,1331.0
North West,2280.3999999999996,2977.0
South West,1311.2600000000002,1491.0
North West,600.34,770.0
South West,867.95,1589.0
North West,804.38,935.0
East,2325.06,2456.0
London,525.89,1443.0
North West,1096.68,745.0
Yorkshire and the Humber,1464.84,886.0
London,744.11,923.0
East,1398.69,335.0
South East,1556.1899999999998,2328.0
North West,1356.1799999999998,1235.0
East,1255.8400000000001,1007.0
East Midlands,1418.1599999999999,2691.0
East,524.88,704.0
East,1660.1399999999999,1471.0
South East,1146.08,3335.0
Yorkshire and the Humber,1511.6499999999999,1314.0
Yorkshire and the Humber,1038.84,968.0
South West,1363.29,2337.0
West Midlands,662.46,1021.0
South West,1008.7900000000001,581.0
South East,822.8100000000001,694.0
North East,1862.3600000000001,857.0
East,1859.75,2153.0
London,903.3100000000001,880.0
South West,1184.42,3283.0
East,3858.98,1939.0
South West,1630.3200000000002,2118.0
West Midlands,1003.97,2775.0
South West,1376.81,3692.0
London,944.2,1093.0
South East,1298.04,1705.0
South East,1779.0,3426.0
South East,1162.17,417.0
West Midlands,2787.77,2661.0
Yorkshire and the Humber,3238.37,2586.0
Yorkshire and the Humber,2175.5299999999997,2571.0
North West,1125.5,398.0
North East,1997.76,1568.0
North East,980.0899999999999,1099.0
North West,1671.5299999999997,2224.0
South East,1064.57,1055.0
North East,892.51,449.0
West Midlands,1791.4,1523.0
South East,1070.1200000000001,1090.0
South East,942.48,534.0
North East,1835.5800000000002,6551.0
South West,3311.16,2220.0
North West,1128.88,6205.0
South East,1972.8000000000002,1087.0
East Midlands,1694.49,936.0
East Midlands,777.24,919.0
South West,1137.3400000000001,3548.0
Yorkshire and the Humber,2643.95,1399.0
South East,1132.08,554.0
London,752.1700000000001,2765.0
London,816.04,1125.0
North East,1959.17,1475.0
East,2070.7200000000003,1338.0
East,1824.44,1923.0
East Midlands,882.7299999999999,5387.0
Yorkshire and the Humber,1124.08,3120.0
South East,1719.53,611.0
North West,840.9399999999999,1070.0
South West,2218.0,1956.0
South East,1630.04,7270.0
Yorkshire and the Humber,1535.88,614.0
South West,1722.81,852.0
North East,2591.4,2396.0
North West,1545.86,1975.0
South East,1867.1100000000001,2758.0
South East,2581.08,993.0
East Midlands,2730.39,1911.0
Yorkshire and the Humber,2094.17,1903.0
London,773.4000000000001,2631.0
South East,1623.9099999999999,799.0
Yorkshire and the Humber,1839.5300000000002,3066.0
South East,1546.83,1513.0
East Midlands,1883.46,1292.0
North West,1047.04,416.0
North West,1249.1999999999998,4518.0
London,1530.77,8233.0
London,734.8800000000001,904.0
South West,771.19,743.0
Yorkshire and the Humber,902.61,511.0
South East,1590.06,6501.0
South West,1072.07,1718.0
London,2244.67,907.0
South West,1233.43,2909.0
East,1428.13,2092.0
South West,2395.24,1118.0
London,1899.7200000000003,847.0
East Midlands,799.63,1682.0
South East,3617.17,1630.0
West Midlands,1026.31,1971.0
London,1071.24,3361.0
London,2868.2499999999995,958.0
London,1384.1399999999999,1921.0
South West,1236.54,998.0
Yorkshire and the Humber,1721.65,513.0
West Midlands,464.96000000000004,2713.0
London,1125.42,1204.0
South East,675.5999999999999,667.0
Yorkshire and the Humber,3080.8599999999997,1640.0
Yorkshire and the Humber,1291.25,2273.0
East,898.99,1159.0
South East,1929.56,1984.0
East,1236.48,758.0
North East,1254.0,346.0
West Midlands,1798.2699999999998,2981.0
London,1103.93,744.0
Yorkshire and the Humber,891.8199999999999,441.0
South West,1582.8,5622.0
London,1264.2799999999997,1359.0
East Midlands,1229.5900000000001,1120.0
London,923.47,5026.0
London,1126.49,1429.0
East,1491.79,587.0
West Midlands,1426.1100000000001,1171.0
West Midlands,3544.6600000000003,2022.0
London,965.7399999999999,4273.0
Yorkshire and the Humber,1797.6200000000001,1538.0
South West,2312.53,945.0
South West,1224.25,4626.0
East Midlands,2599.34,2607.0
North West,862.89,545.0
West Midlands,1020.8199999999999,3700.0
East,1687.5,342.0
East,1093.39,1584.0
Yorkshire and the Humber,812.23,623.0
London,799.6400000000001,2131.0
South East,685.48,4129.0
West Midlands,1303.29,1188.0
Yorkshire and the Humber,1749.82,939.0
West Midlands,788.63,891.0
South West,2057.7,3492.0
East,2337.1800000000003,655.0
East Midlands,1078.28,621.0
London,1233.27,4950.0
East,1380.81,2727.0
South East,1518.6399999999999,820.0
South West,1679.79,4249.0
South East,1641.9499999999998,1081.0
South West,1397.98,3507.0
South West,1857.17,595.0
East,905.3299999999999,1475.0
North West,1587.9499999999998,581.0
South East,491.01,569.0
South East,1177.31,1059.0
Yorkshire and the Humber,1367.04,3619.0
South East,3040.14,1142.0
East,1116.83,1260.0
East,2260.82,1648.0
East,2144.82,2338.0
South West,1276.66,1018.0
South West,2218.34,1611.0
East,1506.58,333.0
London,922.9499999999999,1420.0
West Midlands,952.8,1564.0
East Midlands,1494.74,820.0
West Midlands,1982.3000000000002,1224.0
London,886.1500000000001,515.0
East,889.6200000000001,474.0
South West,928.74,1173.0
East Midlands,3141.35,2439.0
South East,1078.63,346.0
East,1915.0699999999997,1889.0
London,999.4399999999999,2792.0
North West,3784.78,1888.0
West Midlands,807.4000000000001,801.0
South West,3593.7900000000004,4264.0
East,2054.12,2478.0
North West,1021.6300000000001,1756.0
London,1102.03,867.0
East,1808.89,1923.0
South East,1807.06,1737.0
East,1056.18,473.0
Yorkshire and the Humber,1583.18,694.0
London,1668.44,894.0
Yorkshire and the Humber,2916.97,4545.0
London,1411.14,629.0
West Midlands,1403.81,1679.0
South East,1081.5,533.0
London,1344.6999999999998,882.0
North West,2560.15,760.0
North West,3934.4700000000003,1464.0
South East,599.51,2896.0
North West,1893.76,494.0
South East,1126.87,3307.0
London,1841.4099999999999,1312.0
London,1718.28,2548.0
South East,3246.8999999999996,4026.0
South West,1415.6999999999998,859.0
South East,3112.2799999999997,1363.0
South East,1118.57,1033.0
East,3062.5800000000004,2224.0
North East,1090.8999999999999,1099.0
London,886.8800000000001,791.0
South West,1091.74,668.0
Yorkshire and the Humber,2906.76,1369.0
West Midlands,1661.7,589.0
West Midlands,1365.8400000000001,863.0
London,1093.01,1044.0
London,706.1700000000001,1589.0
South East,1018.36,631.0
London,1159.3600000000001,1682.0
London,538.49,628.0
London,728.57,3267.0
East,1993.67,1127.0
East,1969.9699999999998,8510.0
South West,1035.3700000000001,1236.0
South West,3005.8999999999996,660.0
East,1598.66,1148.0
North West,1407.38,736.0
South East,824.3899999999999,8096.0
London,732.14,987.0
South West,2200.3199999999997,1000.0
East,2275.96,992.0
East Midlands,1815.13,1527.0
North West,868.38,1546.0
East,3346.18,3955.0
West Midlands,2152.08,606.0
South West,1038.96,2048.0
North West,1690.8000000000002,1282.0
London,596.96,773.0
East,1934.0700000000002,662.0
North West,3756.8900000000003,2432.0
East,959.74,388.0
East,1184.3600000000001,1396.0
East Midlands,1246.28,2809.0
North West,2599.01,860.0
London,802.0,1790.0
South East,1456.72,591.0
Yorkshire and the Humber,966.1399999999999,1463.0
East,836.4399999999999,293.0
West Midlands,786.75,1328.0
East Midlands,1105.24,1746.0
South East,1445.6799999999998,2330.0
South East,1544.16,650.0
East Midlands,904.08,535.0
London,559.8,988.0
South West,796.1500000000001,1000.0
West Midlands,1664.8899999999999,1520.0
London,566.74,883.0
North East,922.06,487.0
London,855.43,2598.0
West Midlands,1656.88,4348.0
South West,1791.86,2192.0
South East,481.56999999999994,1075.0
East,1198.84,4474.0
East,2935.22,753.0
East,824.96,615.0
Yorkshire and the Humber,1196.1699999999998,2039.0
South East,971.4699999999999,725.0
East,2141.12,1569.0
London,663.5,1443.0
South East,3032.6,1511.0
London,1072.04,1559.0
South East,1862.0,3480.0
East,1880.22,479.0
South West,1298.93,938.0
Yorkshire and the Humber,961.9799999999999,1137.0
Yorkshire and the Humber,656.41,1569.0
West Midlands,1351.3999999999999,2682.0
South West,1684.4499999999998,719.0
South West,1238.2399999999998,3571.0
East Midlands,803.9199999999998,1446.0
South East,1556.58,602.0
South East,1825.33,1543.0
South East,1661.4,576.0
North East,889.73,951.0
South West,909.76,1758.0
North West,1697.76,426.0
East Midlands,1366.9799999999998,703.0
East,868.79,469.0
West Midlands,1970.17,1286.0
East Midlands,2480.0099999999998,2272.0
Yorkshire and the Humber,1144.6399999999999,444.0
South East,1376.25,711.0
South East,1732.96,4032.0
London,1247.04,1818.0
South East,1142.83,739.0
London,2397.26,4600.0
East,1896.3,1079.0
South East,1961.8600000000001,700.0
Yorkshire and the Humber,970.1500000000001,866.0
West Midlands,887.28,1636.0
East Midlands,946.1100000000001,484.0
South East,1783.29,1827.0
South West,2226.38,2285.0
South East,1074.02,1065.0
East,3927.29,984.0
Yorkshire and the Humber,817.67,291.0
North West,765.27,481.0
East,1906.3899999999999,951.0
South East,908.3999999999999,923.0
North West,2480.21,1267.0
South East,2805.1099999999997,1661.0
South West,1553.25,1736.0
East Midlands,786.26,2256.0
London,1107.23,1957.0
East,1919.5900000000001,2246.0
South West,1783.58,1612.0
North West,666.27,3922.0
North East,1740.71,431.0
East,1273.4099999999999,797.0
North West,1012.8199999999999,1645.0
West Midlands,863.09,1317.0
West Midlands,1496.2799999999997,1955.0
East,1956.31,5565.0
London,1112.7599999999998,2298.0
South East,1760.27,781.0
South East,787.51,493.0
London,1127.91,923.0
East Midlands,1668.06,1482.0
London,2152.77,921.0
North West,765.3900000000001,457.0
South East,1526.9299999999998,545.0
Yorkshire and the Humber,1417.29,1705.0
London,1499.14,651.0
West Midlands,1467.6799999999998,1095.0
East Midlands,1712.5299999999997,710.0
South West,1013.3500000000001,795.0
East,1332.39,3767.0
South West,1744.5500000000002,1181.0
North West,2192.34,1661.0
South West,1203.25,2496.0
East,2203.78,889.0
