RegName,energy_cost,weight,aagph1819
West Dunbartonshire,1465.3080000000002,191.64,
Na h-Eileanan Siar,7837.506,46.4,
Orkney Islands,3952.5479999999993,47.24,
Inverclyde,1387.818,216.53,
Na h-Eileanan Siar,5371.56,47.89,
Highland,8197.488,428.59,
Stirling,1513.6920000000002,175.33,
Midlothian,3470.094,147.53,
South Lanarkshire,2648.3219999999997,420.42,
Shetland Islands,1685.304,39.87,
Aberdeenshire,6294.888,443.57,
Dundee City,1470.0960000000002,277.46,
Dumfries and Galloway,1439.352,233.0,
Highland,4165.236,363.75,
Na h-Eileanan Siar,4960.170000000001,46.4,
Glasgow City,1387.818,474.61,
Dumfries and Galloway,1387.818,291.07,
Na h-Eileanan Siar,2602.332,43.9,
Moray,1011.3343399999999,229.75,
Orkney Islands,8197.488,42.53,
Fife,3059.334,427.96,
Orkney Islands,5085.2880000000005,43.46,
"Edinburgh, City of",1576.188,452.69,
Fife,1905.048,430.04,
Scottish Borders,5172.858,315.31,
Argyll and Bute,2308.122,154.59,
Shetland Islands,6185.394000000001,38.82,
Argyll and Bute,6391.656000000001,155.16,
Dumfries and Galloway,2165.868,321.12,
Na h-Eileanan Siar,4013.1540000000005,47.89,
Angus,8197.488,263.94,
East Renfrewshire,1858.5540000000003,217.52,
Shetland Islands,4299.3,33.07,
Stirling,3394.116,157.73,
Perth and Kinross,6063.048,275.35,
Perth and Kinross,8197.488,308.1,
Shetland Islands,6279.26934,38.02,
Moray,8197.488,189.97,
Orkney Islands,8197.488,41.38,
Perth and Kinross,1549.476,333.0,
Stirling,2024.8740000000003,158.41,
Orkney Islands,2508.0840000000003,40.09,
Dumfries and Galloway,3206.2500000000005,247.58,
Orkney Islands,6453.018,47.24,
Aberdeenshire,8197.488,506.3,
Na h-Eileanan Siar,6108.030000000001,43.9,
Midlothian,1908.198,152.11,
Dumfries and Galloway,1789.632,258.72,
Glasgow City,1387.818,461.49,
East Ayrshire,8197.488,195.26,
Inverclyde,2469.024,163.99,
Glasgow City,1387.818,541.74,
Shetland Islands,5669.424000000001,38.82,
Na h-Eileanan Siar,2720.016,43.9,
Aberdeenshire,8197.488,454.17,
North Ayrshire,8197.488,314.35,
Orkney Islands,3794.67,43.74,
Highland,4373.01,355.68,
Perth and Kinross,4230.504000000001,286.32,
Scottish Borders,7364.628000000001,315.53,
Fife,2847.15,365.41,
Dumfries and Galloway,4094.2979999999993,270.09,
"Edinburgh, City of",1387.818,385.64,
Moray,2201.17798,229.08,
Scottish Borders,6768.648,353.05,
Na h-Eileanan Siar,3970.188,51.53,
Shetland Islands,8197.488,38.82,
Shetland Islands,7081.758000000001,34.01,
Orkney Islands,4746.348,47.24,
Glasgow City,1387.818,398.5,
Na h-Eileanan Siar,4822.704000000001,46.23,
Aberdeenshire,8061.407999999999,454.17,
"Edinburgh, City of",1457.622,452.69,
Orkney Islands,1387.818,48.43,
Orkney Islands,4279.896000000001,40.24,
Stirling,5313.348,184.47,
Highland,4918.716,427.01,
Shetland Islands,5125.986000000001,36.07,
Highland,3241.278,363.75,
Dumfries and Galloway,6975.414000000001,259.74,
Na h-Eileanan Siar,4754.5380000000005,46.4,
Aberdeenshire,5773.5,465.63,
Shetland Islands,3531.3300000000004,40.63,
Argyll and Bute,2445.8399999999997,179.76,
Shetland Islands,2910.78,39.8,
Highland,6736.392000000001,383.04,
Glasgow City,1387.818,428.81,
Aberdeen City,2333.9519999999998,492.7,
Orkney Islands,3890.052,44.66,
"Edinburgh, City of",1387.818,385.64,
"Edinburgh, City of",1519.362,333.0,
South Ayrshire,8197.488,186.65,
Shetland Islands,7245.054000000001,33.07,
Dumfries and Galloway,7776.9000000000015,259.74,
Shetland Islands,3579.3360000000002,38.82,
Orkney Islands,7833.0960000000005,47.24,
Moray,1378.17914,270.17,
Argyll and Bute,7381.638,173.86,
Na h-Eileanan Siar,2857.86,52.83,
Clackmannanshire,7951.410000000001,101.34,
Na h-Eileanan Siar,3488.364,50.85,
Shetland Islands,6643.530000000001,36.07,
Dumfries and Galloway,5633.514,290.63,
Dumfries and Galloway,4099.212,240.49,
Perth and Kinross,2299.554,283.12,
Argyll and Bute,2952.864,168.65,
West Lothian,2255.832,304.17,
Argyll and Bute,2137.77,186.74,
Na h-Eileanan Siar,4782.762000000001,47.89,
Na h-Eileanan Siar,1979.262,43.73,
Dundee City,1387.818,325.71,
Midlothian,4132.476000000001,137.5,
Aberdeenshire,3424.86,425.24,
Shetland Islands,5323.8060000000005,39.8,
Dumfries and Galloway,2590.74,220.45,
Na h-Eileanan Siar,1637.298,55.48,
South Ayrshire,2267.424,183.09,
Perth and Kinross,1544.897,244.96,
Shetland Islands,2544.4399000000003,40.91,
Renfrewshire,2846.1420000000003,405.59,
Scottish Borders,5099.148,294.15,
Aberdeenshire,1388.448,467.89,
Na h-Eileanan Siar,1913.238,47.71,
Dumfries and Galloway,2523.7079999999996,264.48,
Dumfries and Galloway,7868.124,259.74,
Falkirk,3440.3579999999997,324.87,
Scottish Borders,6841.476000000001,295.24,
Shetland Islands,3127.5,34.85,
Glasgow City,1387.818,461.49,
Na h-Eileanan Siar,8197.488,45.14,
Shetland Islands,3513.942,39.8,
East Lothian,7113.888,174.49,
Glasgow City,1387.818,365.29,
Argyll and Bute,3848.472,159.58,
Dumfries and Galloway,5196.420000000001,277.59,
Argyll and Bute,5527.296,155.16,
Dumfries and Galloway,2536.686,277.59,
South Ayrshire,2375.91,203.35,
Argyll and Bute,1660.356,202.83,
Na h-Eileanan Siar,6757.938,43.9,
Argyll and Bute,3132.792,156.54,
Stirling,1387.818,134.94,
Na h-Eileanan Siar,8197.488,47.89,
Na h-Eileanan Siar,4613.544000000001,43.9,
Argyll and Bute,3900.2579999999994,158.99,
"Edinburgh, City of",1773.3780000000002,385.64,
Midlothian,2733.75802,129.63,
Highland,8197.488,385.89,
Na h-Eileanan Siar,7907.562000000001,47.89,
Aberdeen City,1387.818,419.71,
Highland,8192.196,398.29,
North Ayrshire,5388.948,324.45,
Shetland Islands,4215.258,35.71,
Dumfries and Galloway,4582.296,259.74,
Dumfries and Galloway,5293.314,297.97,
Glasgow City,2351.718,474.61,
Glasgow City,2003.7060000000004,409.01,
Orkney Islands,2694.816,43.74,
Na h-Eileanan Siar,5408.604,43.9,
Argyll and Bute,5370.300000000001,158.99,
Perth and Kinross,2809.2239999999997,257.81,
Aberdeenshire,2868.57,475.81,
Aberdeenshire,8197.488,508.18,
Perth and Kinross,2738.286,276.78,
Shetland Islands,4193.460000000001,37.88,
Orkney Islands,6231.51,43.9,
Glasgow City,1387.818,461.49,
Glasgow City,5721.462,428.81,
West Lothian,1793.2860000000003,357.06,
Argyll and Bute,3113.64,190.68,
Stirling,2359.026,170.48,
Dumfries and Galloway,4687.380000000001,272.12,
East Renfrewshire,2813.634,207.61,
Moray,4461.84,222.13,
Glasgow City,1886.526,398.5,
Shetland Islands,6633.702000000001,43.22,
Aberdeen City,1841.2115199999998,371.98,
Scottish Borders,6382.71,289.41,
North Ayrshire,2525.598,289.74,
Inverclyde,1520.622,155.36,
Perth and Kinross,5788.494000000001,308.1,
Aberdeen City,1387.818,362.43,
Shetland Islands,3204.1079999999997,38.02,
Shetland Islands,4246.002,33.07,
Angus,8197.488,270.6,
Clackmannanshire,1625.832,106.73,
Highland,4294.89,392.71,
Dumfries and Galloway,4236.174000000001,246.66,
Falkirk,2391.156,287.1,
Aberdeenshire,2335.716,413.48,
Orkney Islands,2205.936,44.16,
Shetland Islands,3763.8,33.27,
Dundee City,1009.3690999999999,277.46,
Angus,2881.8,262.9,
Shetland Islands,2411.19,33.07,
Argyll and Bute,4917.330000000001,170.54,
Scottish Borders,3279.582,277.24,
Moray,4170.528,221.49,
Stirling,3600.756,153.78,
Glasgow City,1931.6340000000002,461.49,
Highland,4534.794000000001,394.31,
Argyll and Bute,1009.3690999999999,182.95,
Na h-Eileanan Siar,5042.322,45.14,
Perth and Kinross,2641.896,294.28,
Aberdeenshire,8197.488,386.89,
Moray,3468.96,222.19,
Scottish Borders,3501.4679999999994,302.69,
